technique, word, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, gesture_length, gesture_speed
normal, electrical, 10, Select, Yes, 11.2327, 0.0, 0.172635388785, 0.398307382283, 0.406807359217, 39.3440813278, 3.50263795239
normal, panel, 5, Select, Yes, 2.4355, 0.0, 0.0928934719871, 0.342114204724, 0.357817531449, 25.09323037, 10.3031124492
normal, zero, 4, Select, Yes, 1.559, 0.0, 0.00486920612489, 0.430960038896, 0.287482411177, 7.73170501261, 4.95940026466
normal, in, 2, Select, Yes, 0.696, 0.0, 0.00549669871556, 0.255778826577, 0.388351875211, 2.57412902966, 3.69846124952
normal, on, 2, Select, Yes, 0.68, 0.0, 0.000196121323991, 0.223089276573, 0.189997083254, 2.66768676985, 3.9230687792
normal, the, 3, Select, Yes, 0.863, 0.0, 0.0122111836104, 0.130735057555, 0.111987863503, 5.01519628638, 5.81135143266
normal, facts, 5, Select, Yes, 1.775, 0.0, 0.0291212007995, 0.244709101821, 0.429473729667, 10.0742952656, 5.67565930459
normal, you, 3, Select, Yes, 0.729, 0.0, 0.0137823997631, 0.182934039383, 0.236839526807, 5.20066204332, 7.13396713762
normal, should, 6, Select, Yes, 1.973, 0.0, 0.087782961058, 0.803148366033, 0.589239478287, 19.2664421583, 9.76504924396
normal, visit, 5, Select, Yes, 2.255, 0.0, 0.131839309766, 0.158384489272, 0.602823173258, 21.7934915561, 9.66451953707
normal, a, 1, Select, Yes, 0.116, 0.0, 1.88737914186e-16, 0.386213407949, 0.253048588417, 0.475215527076, 4.09668557824
normal, doctor, 6, Match, Yes, 2.172, 0, 0.125390370797, 0.641344854906, 0.520466016494, 22.6288342613, 10.4184319804
normal, traveling, 9, Select, Yes, 2.984, 0.0, 0.120111529508, 0.210381773436, 0.70094349216, 24.2450091483, 8.12500306579
normal, to, 2, Select, Yes, 0.447, 0.0, 0.00140581719104, 0.496668967881, 0.0880534087472, 3.55958481807, 7.96327699794
normal, conferences, 11, Select, Yes, 3.78, 0.0, 0.286700918887, 0.644816556568, 0.450836898651, 24.7693780964, 6.55274552815
normal, is, 2, Select, Yes, 0.845, 0.0, 9.23100219953e-05, 0.132691969591, 0.209639561324, 5.67997276183, 6.7218612566
normal, fun, 3, Select, Yes, 1.028, 0.0, 0.00910477205396, 0.0983971721189, 0.215578438189, 5.16653544357, 5.0258126883
normal, sent, 4, Select, Yes, 1.243, 0.0, 0.0195824453723, 0.109725330371, 0.521312770245, 7.4074591098, 5.95933958954
normal, this, 4, Select, Yes, 1.442, 0.0, 0.0334119865704, 0.231301471342, 0.365416988461, 8.00771222093, 5.55319848886
normal, by, 2, Select, Yes, 0.431, 0.0, 0.000725476650945, 0.1923539492, 0.276388767509, 1.73832515714, 4.03323702352
normal, registered, 10, Select, Yes, 2.852, 0.0, 0.340045788559, 0.135127821092, 0.587610638475, 22.268953794, 7.80818856731
normal, mail, 4, Match, Yes, 1.725, 0, 0.0748970186962, 0.226889498338, 0.468343337675, 15.136045726, 8.77451926144
normal, a, 1, Select, Yes, 0.0990000000002, 0.0, 0.0, 0.334143769411, 0.334143769411, 0, 0.0
normal, fox, 3, Match, Yes, 1.21, 0, 0.0185578067577, 0.0573277940008, 0.339373332417, 10.2815682922, 8.49716387788
normal, is, 2, Select, Yes, 1.724, 0.0, 0.000866013909764, 0.28758524981, 0.386810198248, 5.1429718143, 2.98316230528
normal, a, 1, Select, Yes, 0.132, 0.0, 8.32667268469e-17, 0.172063566166, 0.115797823936, 0.084367349499, 0.639146587113
normal, very, 4, Select, Yes, 0.945, 0.0, 0.00736962158443, 0.255251613437, 0.279693346206, 5.54163107638, 5.86415986919
normal, smart, 5, Match, Yes, 1.675, 0, 0.0646283657508, 0.0899028400553, 0.564901869164, 15.8550500196, 9.46570150423
normal, animal, 6, Select, Yes, 3.133, 0.0, 0.0777739591727, 0.236332057483, 0.343541808568, 24.0400126995, 7.67316077227
normal, sit, 3, Match, Yes, 0.979, 0, 0.0256291941293, 0.167242696202, 0.727779175763, 8.6438768886, 8.82929202104
normal, at, 2, Select, Yes, 1.343, 0.0, 0.00022344031811, 0.242685874671, 0.371372804288, 3.73331986372, 2.77983608617
normal, the, 3, Select, Yes, 0.829, 0.0, 0.00929393945352, 0.680719811618, 0.162711628045, 5.55909348691, 6.705782252
normal, front, 5, Select, Yes, 1.492, 0.0, 0.00693116394126, 0.40941449702, 0.168796046307, 12.2096444663, 8.1834078192
normal, of, 2, Select, Yes, 0.63, 0.0, 0.000191062603628, 0.368916158285, 0.298335923129, 4.89883657002, 7.77593106352
normal, the, 3, Select, Yes, 0.995, 0.0, 0.0121955348965, 0.192041523835, 0.365291017772, 5.42062158956, 5.44786089403
normal, bus, 3, Select, Yes, 1.16, 0.0, 0.00147397081365, 0.122911222519, 0.307684409044, 6.92358943975, 5.96861158599
normal, he, 2, Select, Yes, 0.58, 0.0, 3.45585532686e-05, 0.14996533158, 0.24996918175, 3.75891814426, 6.48089335217
normal, is, 2, Select, Yes, 0.763, 0.0, 0.0338759470602, 0.34071476531, 0.296697095705, 5.36869452694, 7.03629688983
normal, just, 4, Select, Yes, 1.26, 0.0, 0.0217646616151, 0.407670883852, 0.224639338863, 7.27571001777, 5.77437302997
normal, like, 4, Select, Yes, 1.276, 0.0, 0.0177571011644, 0.259894786746, 0.108997150366, 7.5895929896, 5.9479568884
normal, everyone, 8, Select, Yes, 2.569, 0.0, 0.116652837241, 0.0636563289077, 0.496209743561, 19.1412912081, 7.45087240487
normal, else, 4, Select, Yes, 1.342, 0.0, 0.0624167534894, 0.161405187011, 0.25689160214, 17.8575865639, 13.3066963964
normal, presidents, 10, Select, Yes, 3.845, 0.0, 0.121823400831, 0.0189182092176, 0.261629595354, 26.7218486823, 6.94976558706
normal, drive, 5, Select, Yes, 1.475, 0.0, 0.0261651109195, 0.11815111539, 0.26157325905, 12.0603479125, 8.17650705933
normal, expensive, 9, Select, Yes, 3.696, 0.0, 0.0760182868533, 0.245145527885, 0.275141592763, 39.4924463241, 10.6851856937
normal, cars, 4, Select, Yes, 1.16, 0.0, 0.0269306340572, 0.209817775713, 0.24854581301, 7.3219269548, 6.31200599552
normal, taking, 6, Select, Yes, 2.2234, 0.0, 0.296796308288, 0.0615846770634, 0.240256520931, 18.3556497082, 8.25566686527
normal, the, 3, Select, Yes, 0.7632, 0.0, 0.0156522781637, 0.633515592844, 0.44342416783, 5.15233472375, 6.75096268835
normal, train, 5, Match, Yes, 2.1734, 0, 0.0537369086714, 0.0715658723205, 0.448851695173, 14.8406143213, 6.82829406519
normal, is, 2, Match, Yes, 1.7753, 0, 0.00893043848657, 0.247881503435, 0.163651874642, 5.36212079049, 3.02040263082
normal, usually, 7, Select, Yes, 3.9987, 0.0, 0.168791884184, 0.237637334131, 0.213161605778, 31.3396732385, 7.8374654859
normal, faster, 6, Select, Yes, 2.2067, 0.0, 0.11739356083, 0.244079337112, 0.316118773218, 14.0855365568, 6.38307724513
normal, life, 4, Select, Yes, 1.3931, 0.0, 0.0240467797331, 0.0734760386112, 0.310798703862, 8.16913746437, 5.86399932838
normal, is, 2, Select, Yes, 0.7295, 0.0, 0.0248229981383, 0.288077511037, 0.222673070388, 5.95432385367, 8.1621985657
normal, but, 3, Select, Yes, 1.0948, 0.0, 0.0248317527712, 0.122560675443, 0.288621976655, 5.25794828555, 4.80265645373
normal, a, 1, Select, Yes, 0.0337, 0.0, 0.0, 0.254787039772, 0.254787039772, 0, 0.0
normal, dream, 5, Match, Yes, 1.6916, 0, 0.0472767748124, 0.653081742316, 0.244578216939, 13.2259031482, 7.8185759921
normal, the, 3, Match, Yes, 0.796, 0, 0.0124426851468, 0.921152724452, 0.117313305784, 6.01983074135, 7.56260143385
normal, postal, 6, Select, Yes, 3.349, 0.0, 0.0989538025154, 0.38147697311, 0.574813857288, 26.0286699873, 7.77207225658
normal, service, 7, Select, Yes, 2.222, 0.0, 0.0609148047003, 0.619999830181, 0.107792091222, 17.844077773, 8.03063806165
normal, is, 2, Select, Yes, 0.746, 0.0, 0.0058451493788, 0.150030046207, 0.216711299588, 5.65902689593, 7.58582693825
normal, very, 4, Match, Yes, 0.929, 0, 0.0206542828853, 0.476097020521, 0.245855389955, 5.87916003435, 6.32848227594
normal, slow, 4, Select, Yes, 3.3, 0.0, 0.0516669998891, 0.166072306593, 0.186794852587, 16.2060548835, 4.91092572227
normal, do, 2, Select, Yes, 0.829, 0.0, 0.0207045130328, 0.161218349281, 0.430508752863, 6.25649500099, 7.54703860192
normal, not, 3, Select, Yes, 1.077, 0.0, 0.0179175688778, 0.131892088838, 0.111567544228, 6.65522978554, 6.17941484265
normal, worry, 5, Select, Yes, 1.741, 0.0, 0.0390286819857, 0.24995931741, 0.204673945125, 14.1955384591, 8.15366941935
normal, about, 5, Select, Yes, 1.857, 0.0, 0.0550497255972, 0.226171297405, 0.110561294584, 14.3440967947, 7.72433860779
normal, this, 4, Match, Yes, 1.342, 0, 0.0551411720656, 0.442006517962, 0.0638411597717, 10.4581963381, 7.79299280035
normal, an, 2, Select, Yes, 0.813, 0.0, 0.000131425816224, 0.0409323945671, 0.259422286074, 5.84379287675, 7.18793711777
normal, offer, 5, Match, No, 1.294, 0, 0.021508524548, 0.518871288214, 0.295050980276, 7.83915031574, 6.05807597816
normal, you, 3, Select, Yes, 2.254, 0.0, 0.0281424754061, 0.722342561788, 0.55421677388, 6.16648714259, 2.7357973126
normal, cannot, 6, Select, Yes, 1.94, 0.0, 0.0634421305035, 0.359381473419, 0.33930945095, 17.1547580294, 8.84265877802
normal, refuse, 6, Select, Yes, 2.105, 0.0, 0.040533340815, 0.188903392836, 0.361314449711, 12.9027044539, 6.12955080944
normal, every, 5, Select, Yes, 1.939, 0.0, 0.0404456866783, 0.162013326924, 0.257678657261, 11.0870668244, 5.71793028591
normal, apple, 5, Select, Yes, 1.873, 0.0, 0.0171952049177, 0.341316266874, 0.097116823105, 18.2680820153, 9.75338068088
normal, from, 4, Select, Yes, 1.708, 0.0, 0.0304923900779, 0.149480538104, 0.210935140944, 10.3935861084, 6.0852377684
normal, every, 5, Select, Yes, 2.056, 0.0, 0.0180935504244, 0.344963137929, 0.279959667184, 9.84828068452, 4.79001978819
normal, tree, 4, Select, Yes, 0.729, 0.0, 0.00779010977884, 0.188519133936, 0.174382119212, 2.55624121718, 3.50650372727
normal, get, 3, Select, Yes, 0.928, 0.0, 0.0112217375255, 0.118146162265, 0.198060427166, 5.35425133943, 5.76966739163
normal, rid, 3, Select, Yes, 1.16, 0.0, 0.0232908607285, 0.0341393136428, 0.342281219013, 8.11182271461, 6.99295061604
normal, of, 2, Select, Yes, 0.663, 0.0, 9.37984692006e-05, 0.0285651243652, 0.319035736494, 4.90555792151, 7.39903155581
normal, that, 4, Select, Yes, 1.857, 0.0, 0.0450989967285, 0.0929359963685, 0.287272353908, 11.9528309544, 6.43663487043
normal, immediately, 11, Select, Yes, 4.839, 0.0, 0.167269263679, 0.322556437558, 0.0379603786335, 41.2296893161, 8.52029124118
normal, my, 2, Select, Yes, 0.597, 0.0, 0.000387129351355, 0.238703378564, 0.154147637144, 2.77101671339, 4.64156903416
normal, bike, 4, Select, Yes, 1.425, 0.0, 0.0132896394375, 0.440401455377, 0.29015944945, 9.5934463702, 6.73224306681
normal, has, 3, Select, Yes, 1.127, 0.0, 0.0367335056838, 0.122404514137, 0.421606440398, 6.0924697818, 5.40591817374
normal, a, 1, Select, Yes, 0.0830000000001, 0.0, 0.0, 0.198889441776, 0.198889441776, 0, 0.0
normal, flat, 4, Select, Yes, 1.79, 0.0, 0.016121080668, 0.268598105453, 0.280699718698, 18.0875816, 10.1047941899
normal, tire, 4, Match, Yes, 1.36, 0, 0.0193676929365, 0.215453844563, 0.333461064249, 8.55680954795, 6.29177172644
normal, a, 1, Select, Yes, 0.067, 0.0, 0.0, 0.115350937482, 0.115350937482, 0, 0.0
normal, dog, 3, Select, Yes, 1.177, 0.0, 0.015211141629, 0.284678794442, 0.132763957466, 9.99306676721, 8.49028612337
normal, is, 2, Select, Yes, 0.928, 0.0, 0.000404618396067, 0.410384160544, 0.0671596131391, 5.96089802397, 6.42338149134
normal, the, 3, Select, Yes, 1.06, 0.0, 0.0167798639494, 0.398165210923, 0.197196494436, 5.55656230961, 5.24203991472
normal, best, 4, Match, Yes, 1.476, 0, 0.0302215289232, 0.280340415809, 0.171686557336, 8.89576131952, 6.02693856336
normal, friend, 6, Select, Yes, 3.531, 0.0, 0.0486841783326, 0.405374236912, 0.219839673101, 18.4038136653, 5.21206844104
normal, of, 2, Select, Yes, 0.729, 0.0, 0.000312166998265, 0.128544048645, 0.38151328323, 5.03709908015, 6.90960093299
normal, a, 1, Select, Yes, 0.0330000000004, 0.0, 0.0, 0.137821430355, 0.137821430355, 0, 0.0
normal, man, 3, Select, Yes, 1.376, 0.0, 0.0225024027209, 0.805296290264, 0.0786890452668, 10.0908191715, 7.33344416534
normal, what, 4, Select, Yes, 1.409, 0.0, 0.0509741684484, 0.291104396471, 0.215003073338, 12.9324572629, 9.17846505527
normal, you, 3, Select, Yes, 0.912, 0.0, 0.0385386579439, 0.263582612993, 0.529752750577, 4.7651255664, 5.22491838421
normal, see, 3, Select, Yes, 0.315, 0.0, 0.000326161559237, 0.0631721146235, 0.469666999143, 1.31520190875, 4.17524415475
normal, is, 2, Select, Yes, 0.663, 0.0, 0.000186879456851, 0.310830780241, 0.0520622655097, 5.31944483368, 8.02329537508
normal, what, 4, Select, Yes, 1.592, 0.0, 0.0322755198976, 0.299673654511, 0.216756660843, 13.3226886542, 8.36852302398
normal, you, 3, Select, Yes, 0.945, 0.0, 0.00429115724242, 0.279102320438, 0.184014159292, 5.05346660591, 5.34758370995
normal, get, 3, Select, Yes, 1.028, 0.0, 0.00735099410877, 0.218272811768, 0.214974124308, 5.45618850566, 5.30757636737
normal, fish, 4, Select, Yes, 1.193, 0.0, 0.0849705596079, 0.834128400399, 0.236593180502, 10.6787525574, 8.9511756558
normal, are, 3, Match, Yes, 0.696, 0, 0.00950732522947, 0.369451377245, 0.554513355226, 3.41706962031, 4.90958278781
normal, jumping, 7, Match, Yes, 3.083, 0, 0.0305524407505, 0.381793989676, 0.253578177239, 14.0555181603, 4.55903929949
normal, good, 4, Match, Yes, 1.309, 0, 0.0159980793427, 0.227395441399, 0.127132090654, 10.4102205487, 7.95280408612
normal, jobs, 4, Match, Yes, 3.314, 0, 0.00811147896406, 0.458437709637, 0.172139064262, 10.8851516487, 3.28459615229
normal, for, 3, Match, Yes, 2.568, 0, 0.0355224361186, 0.0904541888969, 0.232993558108, 10.2082121183, 3.97516048222
normal, those, 5, Select, Yes, 2.933, 0.0, 0.0577743405754, 0.119917687073, 0.0844504667187, 13.5059314352, 4.60481808224
normal, with, 4, Select, Yes, 1.591, 0.0, 0.0691458397671, 0.455685170072, 0.108713113367, 9.90795010139, 6.22749849239
normal, education, 9, Match, Yes, 3.761, 0, 0.13530753247, 0.115346762781, 0.311477678523, 26.8586050029, 7.14134671707
normal, a, 1, Select, Yes, 0.0500000000002, 0.0, 0.0, 0.149597856593, 0.149597856593, 0, 0.0
normal, yard, 4, Select, Yes, 1.591, 0.0, 0.0484338794655, 0.491058710312, 0.267345483407, 9.79442960149, 6.15614682683
normal, is, 2, Select, Yes, 0.911, 0.0, 0.000410388088608, 0.0506557248986, 0.364992114037, 5.26806152145, 5.78272395329
normal, almost, 6, Select, Yes, 2.685, 0.0, 0.174248499625, 0.188018072336, 0.426846284306, 22.5793301241, 8.4094339382
normal, as, 2, Select, Yes, 0.464, 0.0, 0.000492768816004, 0.198672576759, 0.307938513801, 1.14379173364, 2.46506839146
normal, a, 1, Select, Yes, 0.0160000000001, 0.0, 0.0, 0.243021146195, 0.243021146195, 0, 0.0
normal, meter, 5, Match, Yes, 1.774, 0, 0.0695167381067, 0.42536121968, 0.411798657837, 9.87864163762, 5.56856913057
normal, my, 2, Select, Yes, 0.581, 0.0, 0.0019503508596, 0.105291790986, 0.126348979086, 3.33452274188, 5.73928182768
normal, favorite, 8, Select, Yes, 3.696, 0.0, 0.380257104772, 0.164646686796, 0.246072235549, 30.62229889, 8.28525402867
normal, web, 3, Select, Yes, 1.027, 0.0, 0.0249146350208, 0.201700284977, 0.13215402496, 5.59038767484, 5.44341545749
normal, browser, 7, Select, Yes, 2.452, 0.0, 0.0847033789622, 0.0938154894087, 0.320288619542, 19.3311836269, 7.883843241
normal, have, 4, Select, Yes, 1.525, 0.0, 0.110038932974, 0.0188503151433, 0.12215991128, 12.2216795495, 8.01421609803
normal, a, 1, Select, Yes, 0.0340000000001, 0.0, 0.0, 0.109135784865, 0.109135784865, 0, 0.0
normal, good, 4, Match, Yes, 1.16, 0, 0.0442211729243, 0.195283017859, 0.21468951112, 9.31401689612, 8.02932491045
normal, weekend, 7, Match, Yes, 3.612, 0, 0.138270766608, 0.123281818404, 0.0626495055368, 19.9509522377, 5.52351944565
normal, the, 3, Select, Yes, 1.061, 0.0, 0.02010732793, 0.0690883619505, 0.339995533819, 5.52787642405, 5.21006260513
normal, bus, 3, Select, Yes, 1.276, 0.0, 0.0384751830205, 0.126063490452, 0.0918782485249, 7.80042981857, 6.11318951299
normal, was, 3, Select, Yes, 0.547, 0.0, 0.00430972174305, 0.337034871863, 0.338186242897, 2.47178774438, 4.51880757655
normal, very, 4, Select, Yes, 1.16, 0.0, 0.0373638391336, 0.17695055842, 0.39011127623, 4.95094316515, 4.26805445272
normal, crowded, 7, Select, Yes, 2.569, 0.0, 0.146888731927, 0.168815688667, 0.338221983024, 18.5623219183, 7.2255048339
normal, would, 5, Select, Yes, 2.23962, 0.0, 0.0790515903397, 0.127127288672, 0.160134856009, 18.465697063, 8.24501346789
normal, you, 3, Select, Yes, 1.11156, 0.0, 0.016207645022, 0.199695392739, 0.241238591301, 6.08039722832, 5.47014756587
normal, like, 4, Select, Yes, 1.41025, 0.0, 0.0291514087391, 0.378504339015, 0.179789067882, 7.67586318465, 5.44290954416
normal, to, 2, Select, Yes, 0.73013, 0.0, 0.0119555067527, 0.260575952613, 0.0884109714289, 4.03412980314, 5.52522126627
normal, come, 4, Select, Yes, 1.89135, 0.0, 0.0171379457193, 0.443796076839, 0.262099107564, 13.1227785719, 6.93831314772
normal, to, 2, Select, Yes, 0.84595, 0.0, 0.0307927410617, 0.0968084714527, 0.164091196306, 4.00412650747, 4.73328980137
normal, my, 2, Select, Yes, 0.76304, 0.0, 0.00290844041428, 0.15462854966, 0.0467926401157, 2.84335448349, 3.72635049734
normal, house, 5, Select, Yes, 2.09012, 0.0, 0.028455904387, 0.258725766788, 0.401816458209, 10.7778145355, 5.15655299001
normal, life, 4, Select, Yes, 1.4763, 0.0, 0.0237065221936, 0.128967686263, 0.184250309842, 7.60779649927, 5.15328625569
normal, is, 2, Select, Yes, 0.8459, 0.0, 0.00659966835867, 0.168483563697, 0.21182727315, 5.41641334784, 6.40313671573
normal, but, 3, Select, Yes, 0.962, 0.0, 0.00654119445363, 0.17231786365, 0.0721448696443, 4.49822073358, 4.67590512847
normal, a, 1, Select, Yes, 0.1326, 0.0, 6.66133814775e-17, 0.241304332939, 0.295302059133, 0.0750499942505, 0.565987890275
normal, dream, 5, Select, Yes, 1.7745, 0.0, 0.0531096060092, 0.052519235381, 0.223424007349, 10.2250564025, 5.76221831643
normal, frequently, 10, Select, Yes, 3.6322, 0.0, 0.308881644361, 0.0163874894355, 0.868572038475, 38.590120255, 10.6244480631
normal, asked, 5, Select, Yes, 1.6916, 0.0, 0.0590750867689, 0.202324809196, 0.160888019225, 14.80811946, 8.7539131355
normal, questions, 9, Select, Yes, 3.0678, 0.0, 0.0963543843346, 0.201306543002, 0.355751808569, 27.1886378408, 8.86258486237
normal, the, 3, Select, Yes, 1.111, 0.0, 0.0333146705473, 0.0966026668214, 0.743874378702, 6.60699587271, 5.94689097453
normal, kids, 4, Match, Yes, 1.31, 0, 0.0186487849705, 0.188483101938, 0.727656070077, 8.20092821049, 6.26025054236
normal, are, 3, Select, Yes, 2.2553, 0.0, 0.00500124018779, 0.167621261491, 0.443837746917, 3.66649454781, 1.62572364998
normal, very, 4, Select, Yes, 1.2272, 0.0, 0.00954228622177, 0.144214976254, 0.32622020584, 5.71221869446, 4.65467625038
normal, excited, 7, Select, Yes, 2.4043, 0.0, 0.154732852668, 0.162678687986, 0.23054299789, 14.7917832393, 6.15222028837
normal, shall, 5, Select, Yes, 1.6418, 0.0, 0.0561450582026, 0.139025394749, 0.167954795135, 17.7744235303, 10.8261807348
normal, we, 2, Select, Yes, 0.3814, 0.0, 0.00075090975613, 0.176015870086, 0.479807241664, 1.54511472181, 4.05116602466
normal, play, 4, Select, Yes, 1.7081, 0.0, 0.0441341956002, 0.352310413794, 0.437694299659, 15.1103119811, 8.84626894273
normal, a, 1, Select, Yes, 0.05, 0.0, 0.0, 0.0839299358394, 0.0839299358394, 0, 0.0
normal, round, 5, Select, Yes, 1.9731, 0.0, 0.0742894420154, 0.249806882547, 0.18570842272, 13.1921280021, 6.68599057427
normal, of, 2, Match, Yes, 0.9285, 0, 0.0231988483819, 0.0863859974128, 0.326617263163, 5.32403315464, 5.73401524463
normal, cards, 5, Select, Yes, 2.6698, 0.0, 0.0267993904395, 0.0942951381355, 0.227062368331, 8.79331256261, 3.29362220489
normal, apartments, 10, Select, Yes, 4.3283, 0.0, 0.344021222173, 0.268486423681, 0.181116729321, 44.938135777, 10.3823985807
normal, are, 3, Select, Yes, 0.73, 0.0, 0.0138524607293, 0.153441952959, 0.554223706553, 3.70915428476, 5.08103326679
normal, too, 3, Match, Yes, 0.7131, 0, 0.0255022685187, 0.0633787205456, 0.0893829289126, 4.74881650842, 6.65939771199
normal, expensive, 9, Select, Yes, 5.8046, 0.0, 0.123184584796, 0.0253452824999, 0.459175401443, 37.8519746746, 6.52103067819
normal, a, 1, Select, Yes, 0.1325, 0.0, 3.33066907388e-17, 0.0651503757561, 0.0441963003542, 0.0653934522453, 0.493535488644
normal, picture, 7, Select, Yes, 2.1226, 0.0, 0.0570121370761, 0.655721507918, 0.289982223043, 14.7558213958, 6.95176735882
normal, is, 2, Select, Yes, 0.5806, 0.0, 0.00053147341136, 0.363086767863, 0.168825060521, 5.36090032528, 9.23337982308
normal, worth, 5, Select, Yes, 1.6582, 0.0, 0.0582037076741, 0.44494224465, 0.136909361696, 14.0126221622, 8.45050184673
